tipoDocumento,concesionaria,autopista,fechaHora,categoriaVehiculo,importe,ivaIncluido,formaPago,referencia,idEmpresa,empresaNombre,idUsuario,provincia,tramo,entrada,salida
Peaje,Estatal,AP-7,2025-05-02 00:58:56,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-1ED27ADC,EMP002,Transporte_02 S.L.,EMP002-U14,CASTELLÓN / CASTELLÓ,754 Carretera San Miguel Benijofar – 794 Los Alcazares (Sur),754 Carretera San Miguel Benijofar,794 Los Alcazares (Sur)
Peaje,Estatal,AP-7,2025-02-03 18:20:47,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-B0AFD31F,EMP002,Transporte_02 S.L.,EMP002-U14,BARCELONA,754 Carretera San Miguel Benijofar – 775 Los Tárragas,754 Carretera San Miguel Benijofar,775 Los Tárragas
Peaje,Estatal,AP-61,2025-05-11 16:00:29,B,"2,95 €",IVA incluido,Tarjeta crédito,PASO-2B37C80C,EMP002,Transporte_02 S.L.,EMP002-U14,MADRID,San Rafael – El Hontoria,San Rafael,El Hontoria
Peaje,Estatal,AP-61,2025-07-08 12:55:04,B,"0,70 €",IVA incluido,Tarjeta crédito,PASO-4649ECC2,EMP002,Transporte_02 S.L.,EMP002-U14,MADRID,Otero de Herreros – Ortigosa,Otero de Herreros,Ortigosa
Peaje,Estatal,AP-7,2025-03-01 10:33:49,B,"5,50 €",IVA incluido,Tarjeta crédito,PASO-6A3BEF68,EMP002,Transporte_02 S.L.,EMP002-U14,ALICANTE,775 Los Tárragas – 797 Torre del Negro,775 Los Tárragas,797 Torre del Negro
Peaje,Estatal,AP-61,2025-04-17 10:59:13,B,"2,95 €",IVA incluido,Tarjeta crédito,PASO-19FE9C0C,EMP002,Transporte_02 S.L.,EMP002-U14,MADRID,San Rafael – Segovia,San Rafael,Segovia
Peaje,Estatal,AP-61,2025-06-12 01:26:18,B,"1,50 €",IVA incluido,Tarjeta crédito,PASO-16CC9C1F,EMP002,Transporte_02 S.L.,EMP002-U14,MADRID,San Rafael – Ortigosa,San Rafael,Ortigosa
Peaje,Estatal,AP-66,2025-02-04 09:52:41,B,"15,60 €",IVA incluido,Tarjeta crédito,PASO-4BDF261D,EMP002,Transporte_02 S.L.,EMP002-U14,ASTURIAS,Campomanes – León,Campomanes,León
Peaje,Estatal,AP-7,2025-05-15 12:16:05,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-1AE98DDE,EMP002,Transporte_02 S.L.,EMP002-U14,MÁLAGA,754 Carretera San Miguel Benijofar – 800 Los Beatos-El Algar,754 Carretera San Miguel Benijofar,800 Los Beatos-El Algar
Peaje,Estatal,AP-7,2025-02-06 09:18:01,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-DF633D4B,EMP002,Transporte_02 S.L.,EMP002-U14,BARCELONA,754 Carretera San Miguel Benijofar – 794 Los Alcazares (Sur),754 Carretera San Miguel Benijofar,794 Los Alcazares (Sur)
Peaje,Estatal,AP-6,2025-05-12 12:51:48,B,"8,75 €",IVA incluido,Tarjeta crédito,PASO-815D7032,EMP002,Transporte_02 S.L.,EMP002-U14,MADRID,San Rafael – Adanero,San Rafael,Adanero
Peaje,Estatal,AP-7,2025-06-04 11:32:54,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-E89F5609,EMP002,Transporte_02 S.L.,EMP002-U14,MÁLAGA,754 Carretera San Miguel Benijofar – 790 Los Alcazares (Centro)-Torre Pacheco,754 Carretera San Miguel Benijofar,790 Los Alcazares (Centro)-Torre Pacheco
Peaje,Estatal,AP-61,2025-03-17 04:47:55,B,"0,80 €",IVA incluido,Tarjeta crédito,PASO-074EECB7,EMP002,Transporte_02 S.L.,EMP002-U14,MADRID,Conexión AP-6 (El Espinar) – Otero de H.,Conexión AP-6 (El Espinar),Otero de H.
Peaje,Estatal,AP-7,2025-06-17 22:47:25,B,"5,50 €",IVA incluido,Tarjeta crédito,PASO-0DDD3C55,EMP002,Transporte_02 S.L.,EMP002-U14,BARCELONA,737 Almoradí-Dolores – 768 Campoamor-Urbanizaciones,737 Almoradí-Dolores,768 Campoamor-Urbanizaciones
Peaje,Estatal,AP-68,2025-05-19 13:57:24,B,"11,85 €",IVA incluido,Tarjeta crédito,PASO-44105DE7,EMP002,Transporte_02 S.L.,EMP002-U14,ZARAGOZA,Alfaro – Zaragoza,Alfaro,Zaragoza
Peaje,Estatal,AP-7,2025-07-29 15:54:20,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-5E606FD1,EMP002,Transporte_02 S.L.,EMP002-U14,ALICANTE,784 San Javier (Sur)-Acceso aeropuerto – 790 Los Alcazares (Centro)-Torre Pacheco,784 San Javier (Sur)-Acceso aeropuerto,790 Los Alcazares (Centro)-Torre Pacheco
Peaje,Estatal,AP-7,2025-04-09 20:55:18,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-174D348C,EMP002,Transporte_02 S.L.,EMP002-U14,CÁDIZ,Acceso de La Zenia – ,Acceso de La Zenia,
Peaje,Estatal,AP-7,2025-02-06 13:49:54,B,"5,50 €",IVA incluido,Efectivo,PASO-AB10A6D1,EMP002,Transporte_02 S.L.,EMP002-U14,ALICANTE,754 Carretera San Miguel Benijofar – 780 San Javier (Norte)-Sucina,754 Carretera San Miguel Benijofar,780 San Javier (Norte)-Sucina
Peaje,Estatal,AP-61,2025-02-24 01:52:51,B,"2,15 €",IVA incluido,Tarjeta crédito,PASO-2EFBD9F1,EMP002,Transporte_02 S.L.,EMP002-U14,MADRID,Otero de Herreros – Hontoria,Otero de Herreros,Hontoria
Peaje,Estatal,AP-61,2025-05-19 02:48:02,B,"0,90 €",IVA incluido,Tarjeta crédito,PASO-120749E4,EMP002,Transporte_02 S.L.,EMP002-U14,MADRID,San Rafael – Otero de Herreros,San Rafael,Otero de Herreros
Peaje,Estatal,AP-7,2025-02-17 16:25:30,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-F38A4251,EMP002,Transporte_02 S.L.,EMP002-U14,ALICANTE,754 Carretera San Miguel Benijofar – 780 San Javier (Norte)-Sucina,754 Carretera San Miguel Benijofar,780 San Javier (Norte)-Sucina
Peaje,Estatal,AP-7,2025-03-27 05:55:48,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-9DA93B91,EMP002,Transporte_02 S.L.,EMP002-U14,CÁDIZ,758 San Miguel de Salinas-Torrevieja – 770 El Pilar de la Horadada (Norte),758 San Miguel de Salinas-Torrevieja,770 El Pilar de la Horadada (Norte)
Peaje,Estatal,AP-7,2025-07-15 02:50:08,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-C1F524C4,EMP002,Transporte_02 S.L.,EMP002-U14,VALENCIA / VALÈNCIA,758 San Miguel de Salinas-Torrevieja – 768 Campoamor-Urbanizaciones,758 San Miguel de Salinas-Torrevieja,768 Campoamor-Urbanizaciones
Peaje,Estatal,AP-7,2025-05-14 00:05:00,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-87C17F08,EMP002,Transporte_02 S.L.,EMP002-U15,BARCELONA,754 Carretera San Miguel Benijofar – 782 Balsicas,754 Carretera San Miguel Benijofar,782 Balsicas
Peaje,Estatal,AP-61,2025-06-11 06:05:52,B,"1,50 €",IVA incluido,Tarjeta crédito,PASO-F2BF52AF,EMP002,Transporte_02 S.L.,EMP002-U15,MADRID,San Rafael – Ortigosa,San Rafael,Ortigosa
Peaje,Estatal,AP-7,2025-02-11 23:32:07,B,"5,50 €",IVA incluido,Tarjeta crédito,PASO-9B92B682,EMP002,Transporte_02 S.L.,EMP002-U15,VALENCIA / VALÈNCIA,740 Almoradí-Formentera – 770 El Pilar de la Horadada (Norte),740 Almoradí-Formentera,770 El Pilar de la Horadada (Norte)
Peaje,Estatal,AP-7,2025-03-18 20:49:35,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-52C9FFFB,EMP002,Transporte_02 S.L.,EMP002-U15,BARCELONA,754 Carretera San Miguel Benijofar – 768 Campoamor-Urbanizaciones,754 Carretera San Miguel Benijofar,768 Campoamor-Urbanizaciones
Peaje,Estatal,AP-7,2025-03-27 12:21:26,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-D992E37D,EMP002,Transporte_02 S.L.,EMP002-U15,ALICANTE,754 Carretera San Miguel Benijofar – 770 El Pilar de la Horadada (Norte),754 Carretera San Miguel Benijofar,770 El Pilar de la Horadada (Norte)
Peaje,Estatal,AP-7,2025-06-14 06:50:35,B,"2,75 €",IVA incluido,Efectivo,PASO-5D06FDF4,EMP002,Transporte_02 S.L.,EMP002-U15,TARRAGONA,Troncal de Los Montesinos – ,Troncal de Los Montesinos,
Peaje,Estatal,AP-7,2025-04-16 13:32:50,B,"2,75 €",IVA incluido,Efectivo,PASO-1124D957,EMP002,Transporte_02 S.L.,EMP002-U15,BARCELONA,754 Carretera San Miguel Benijofar – 774 San Pedro del Pinatar (Norte),754 Carretera San Miguel Benijofar,774 San Pedro del Pinatar (Norte)
Peaje,Estatal,AP-7,2025-06-03 19:14:05,B,"2,75 €",IVA incluido,Efectivo,PASO-CBAC15D4,EMP002,Transporte_02 S.L.,EMP002-U15,CÁDIZ,754 Carretera San Miguel Benijofar – 800 Los Beatos-El Algar,754 Carretera San Miguel Benijofar,800 Los Beatos-El Algar
Peaje,Estatal,AP-7,2025-07-06 06:06:27,B,"5,55 €",IVA incluido,Tarjeta crédito,PASO-C2A8B244,EMP002,Transporte_02 S.L.,EMP002-U15,VALENCIA / VALÈNCIA,Calahonda – San Pedro de Alcantara,Calahonda,San Pedro de Alcantara
Peaje,Estatal,AP-61,2025-07-24 07:52:14,B,"2,15 €",IVA incluido,Tarjeta crédito,PASO-E8C72529,EMP002,Transporte_02 S.L.,EMP002-U15,SEGOVIA,Otero de Herreros – Hontoria,Otero de Herreros,Hontoria
Peaje,Estatal,AP-7,2025-05-27 15:32:54,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-873C1B64,EMP002,Transporte_02 S.L.,EMP002-U15,TARRAGONA,758 San Miguel de Salinas-Torrevieja – 770 El Pilar de la Horadada (Norte),758 San Miguel de Salinas-Torrevieja,770 El Pilar de la Horadada (Norte)
Peaje,Estatal,AP-61,2025-02-09 01:12:31,B,"2,95 €",IVA incluido,Tarjeta crédito,PASO-624D4CC6,EMP002,Transporte_02 S.L.,EMP002-U15,MADRID,San Rafael – Segovia,San Rafael,Segovia
Peaje,Estatal,AP-68,2025-07-30 03:52:52,B,"3,60 €",IVA incluido,Tarjeta crédito,PASO-9D292E95,EMP002,Transporte_02 S.L.,EMP002-U15,BIZKAIA,Agoncillo – Calahorra,Agoncillo,Calahorra
Peaje,Estatal,AP-7,2025-05-16 04:44:47,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-9773475A,EMP002,Transporte_02 S.L.,EMP002-U15,BARCELONA,763 La Zenia Urbanizaciones – 797 Torre del Negro,763 La Zenia Urbanizaciones,797 Torre del Negro
Peaje,Estatal,AP-7,2025-06-09 18:53:56,B,"5,50 €",IVA incluido,Tarjeta crédito,PASO-443B7D0C,EMP002,Transporte_02 S.L.,EMP002-U15,BARCELONA,Troncal de Calahonda – ,Troncal de Calahonda,
Peaje,Estatal,AP-9,2025-06-12 06:32:38,B,"1,35 €",IVA incluido,Tarjeta crédito,PASO-BDA048BC,EMP002,Transporte_02 S.L.,EMP002-U15,PONTEVEDRA,Pontevedra – Vilaboa,Pontevedra,Vilaboa
Peaje,Estatal,AP-61,2025-01-29 05:38:09,B,"2,85 €",IVA incluido,Tarjeta crédito,PASO-01D7B327,EMP002,Transporte_02 S.L.,EMP002-U15,MADRID,Conexión AP-6 (El Espinar) – Segovia,Conexión AP-6 (El Espinar),Segovia
Peaje,Estatal,AP-7,2025-07-22 02:46:05,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-22CE90D4,EMP002,Transporte_02 S.L.,EMP002-U15,VALENCIA / VALÈNCIA,754 Carretera San Miguel Benijofar – 775 Los Tárragas,754 Carretera San Miguel Benijofar,775 Los Tárragas
Peaje,Estatal,AP-61,2025-01-31 09:53:34,B,"1,55 €",IVA incluido,Tarjeta crédito,PASO-418C01C5,EMP002,Transporte_02 S.L.,EMP002-U15,MADRID,Ortigosa del Monte – Segovia,Ortigosa del Monte,Segovia
Peaje,Estatal,AP-7,2025-03-28 14:27:08,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-1B00070B,EMP002,Transporte_02 S.L.,EMP002-U15,MÁLAGA,754 Carretera San Miguel Benijofar – 782 Balsicas,754 Carretera San Miguel Benijofar,782 Balsicas
Peaje,Estatal,AP-66,2025-05-21 08:35:19,B,"5,65 €",IVA incluido,Tarjeta crédito,PASO-49AE3F1D,EMP002,Transporte_02 S.L.,EMP002-U15,ASTURIAS,Campomanes – Oblanca,Campomanes,Oblanca
Peaje,Estatal,AP-6,2025-02-09 16:55:12,B,"3,10 €",IVA incluido,Tarjeta crédito,PASO-4534B55D,EMP002,Transporte_02 S.L.,EMP002-U15,MADRID,San Rafael – Villacastín,San Rafael,Villacastín
Peaje,Estatal,AP-7,2025-05-24 05:57:50,B,"3,40 €",IVA incluido,Tarjeta crédito,PASO-7A8429A3,EMP002,Transporte_02 S.L.,EMP002-U15,BARCELONA,Málaga – Calahonda,Málaga,Calahonda
Peaje,Estatal,AP-7,2025-06-15 11:29:31,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-A076F058,EMP002,Transporte_02 S.L.,EMP002-U15,GIRONA,758 San Miguel de Salinas-Torrevieja – 780 San Javier (Norte)-Sucina,758 San Miguel de Salinas-Torrevieja,780 San Javier (Norte)-Sucina
Peaje,Estatal,AP-7,2025-05-16 00:51:46,B,"5,50 €",IVA incluido,Tarjeta crédito,PASO-EB0EDCF3,EMP002,Transporte_02 S.L.,EMP002-U15,VALENCIA / VALÈNCIA,740 Almoradí-Formentera – 770 El Pilar de la Horadada (Norte),740 Almoradí-Formentera,770 El Pilar de la Horadada (Norte)
Peaje,Estatal,AP-7,2025-07-09 06:44:38,B,"5,50 €",IVA incluido,Tarjeta crédito,PASO-AD04AD42,EMP002,Transporte_02 S.L.,EMP002-U15,BARCELONA,737 Almoradí-Dolores – 768 Campoamor-Urbanizaciones,737 Almoradí-Dolores,768 Campoamor-Urbanizaciones
Peaje,Estatal,AP-61,2025-03-05 04:52:43,B,"2,15 €",IVA incluido,Tarjeta crédito,PASO-EC22D4E0,EMP002,Transporte_02 S.L.,EMP002-U16,MADRID,Otero de Herreros – Segovia,Otero de Herreros,Segovia
Peaje,Estatal,AP-7,2025-02-07 08:46:12,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-1C07B55B,EMP002,Transporte_02 S.L.,EMP002-U16,GIRONA,758 San Miguel de Salinas-Torrevieja – 775 Los Tárragas,758 San Miguel de Salinas-Torrevieja,775 Los Tárragas
Peaje,Estatal,AP-61,2025-07-05 15:29:03,B,"0,00 €",IVA incluido,Efectivo,PASO-D2E1CFD6,EMP002,Transporte_02 S.L.,EMP002-U16,MADRID,Hontoria – Segovia,Hontoria,Segovia
Peaje,Estatal,AP-7,2025-01-07 02:25:56,B,"2,75 €",IVA incluido,Efectivo,PASO-A29B3267,EMP002,Transporte_02 S.L.,EMP002-U16,ALICANTE,754 Carretera San Miguel Benijofar – 763 La Zenia Urbanizaciones,754 Carretera San Miguel Benijofar,763 La Zenia Urbanizaciones
Peaje,Estatal,AP-7,2025-01-17 12:40:05,B,"5,50 €",IVA incluido,Tarjeta crédito,PASO-698C1596,EMP002,Transporte_02 S.L.,EMP002-U16,VALENCIA / VALÈNCIA,740 Almoradí-Formentera – 770 El Pilar de la Horadada (Norte),740 Almoradí-Formentera,770 El Pilar de la Horadada (Norte)
Peaje,Estatal,AP-7,2025-06-29 23:55:00,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-E9936338,EMP002,Transporte_02 S.L.,EMP002-U16,MÁLAGA,758 San Miguel de Salinas-Torrevieja – 777 El Mirador-Colonia Ruiz de Alda,758 San Miguel de Salinas-Torrevieja,777 El Mirador-Colonia Ruiz de Alda
Peaje,Estatal,AP-7,2025-07-13 22:23:37,B,"5,50 €",IVA incluido,Tarjeta crédito,PASO-A84908CF,EMP002,Transporte_02 S.L.,EMP002-U16,VALENCIA / VALÈNCIA,751 Los Montesinos – 777 El Mirador-Colonia Ruiz de Alda,751 Los Montesinos,777 El Mirador-Colonia Ruiz de Alda
Peaje,Estatal,AP-7,2025-04-03 05:16:32,B,"2,75 €",IVA incluido,Efectivo,PASO-1571CD13,EMP002,Transporte_02 S.L.,EMP002-U16,MÁLAGA,754 Carretera San Miguel Benijofar – 774 San Pedro del Pinatar (Norte),754 Carretera San Miguel Benijofar,774 San Pedro del Pinatar (Norte)
Peaje,Estatal,AP-7,2025-05-05 03:49:17,B,"5,50 €",IVA incluido,Tarjeta crédito,PASO-08AEDD67,EMP002,Transporte_02 S.L.,EMP002-U16,CASTELLÓN / CASTELLÓ,743 Algorfa-Benijofar – 774 San Pedro del Pinatar (Norte),743 Algorfa-Benijofar,774 San Pedro del Pinatar (Norte)
Peaje,Estatal,AP-7,2025-07-28 18:51:59,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-D727BE29,EMP002,Transporte_02 S.L.,EMP002-U16,BARCELONA,763 La Zenia Urbanizaciones – 775 Los Tárragas,763 La Zenia Urbanizaciones,775 Los Tárragas
Peaje,Estatal,AP-6,2025-06-15 19:42:03,B,"5,45 €",IVA incluido,Tarjeta crédito,PASO-B904E516,EMP002,Transporte_02 S.L.,EMP002-U16,ÁVILA,Villalba – San Rafael,Villalba,San Rafael
Peaje,Estatal,AP-9,2025-01-01 08:34:08,B,"7,60 €",IVA incluido,Tarjeta crédito,PASO-9C5D0720,EMP002,Transporte_02 S.L.,EMP002-U16,PONTEVEDRA,A Coruña o A Barcala – Sigüeiro,A Coruña o A Barcala,Sigüeiro
Peaje,Estatal,AP-68,2025-07-07 04:40:39,B,"26,55 €",IVA incluido,Tarjeta crédito,PASO-AC5D484D,EMP002,Transporte_02 S.L.,EMP002-U16,BIZKAIA,Subijana – Alagón pk 272,Subijana,Alagón pk 272
Peaje,Estatal,AP-61,2025-02-18 12:22:52,B,"1,50 €",IVA incluido,Tarjeta crédito,PASO-4E4EC90A,EMP002,Transporte_02 S.L.,EMP002-U16,SEGOVIA,San Rafael – Ortigosa,San Rafael,Ortigosa
Peaje,Estatal,AP-68,2025-03-24 01:40:13,B,"5,85 €",IVA incluido,Tarjeta crédito,PASO-0198443D,EMP002,Transporte_02 S.L.,EMP002-U16,ZARAGOZA,Altube – Autop. Burgos,Altube,Autop. Burgos
Peaje,Estatal,AP-7,2025-02-11 06:07:53,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-9B623A4C,EMP002,Transporte_02 S.L.,EMP002-U16,GIRONA,784 San Javier (Sur)-Acceso aeropuerto – 800 Los Beatos-El Algar,784 San Javier (Sur)-Acceso aeropuerto,800 Los Beatos-El Algar
Peaje,Estatal,AP-7,2025-01-19 07:12:58,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-5B06472A,EMP002,Transporte_02 S.L.,EMP002-U16,CASTELLÓN / CASTELLÓ,754 Carretera San Miguel Benijofar – 794 Los Alcazares (Sur),754 Carretera San Miguel Benijofar,794 Los Alcazares (Sur)
Peaje,Estatal,AP-7,2025-02-18 07:22:21,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-65A099CD,EMP002,Transporte_02 S.L.,EMP002-U16,TARRAGONA,763 La Zenia Urbanizaciones – 770 El Pilar de la Horadada,763 La Zenia Urbanizaciones,770 El Pilar de la Horadada
Peaje,Estatal,AP-7,2025-03-06 14:32:48,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-FCFDD747,EMP002,Transporte_02 S.L.,EMP002-U16,ALICANTE,763 La Zenia Urbanizaciones – 775 Los Tárragas,763 La Zenia Urbanizaciones,775 Los Tárragas
Peaje,Estatal,AP-53,2025-05-18 15:18:55,B,"7,00 €",IVA incluido,Tarjeta crédito,PASO-9E7DE129,EMP002,Transporte_02 S.L.,EMP002-U16,PONTEVEDRA,Santiago – Lalín Este,Santiago,Lalín Este
Peaje,Estatal,AP-6,2025-03-12 06:25:41,B,"4,50 €",IVA incluido,Tarjeta crédito,PASO-B1F1980F,EMP002,Transporte_02 S.L.,EMP002-U16,MADRID,Villacastín – Adanero,Villacastín,Adanero
Peaje,Estatal,AP-61,2025-04-18 10:00:50,B,"2,95 €",IVA incluido,Tarjeta crédito,PASO-A3D144F4,EMP002,Transporte_02 S.L.,EMP002-U16,SEGOVIA,San Rafael – El Hontoria,San Rafael,El Hontoria
Peaje,Estatal,AP-7,2025-04-02 23:55:00,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-DC3EFD16,EMP002,Transporte_02 S.L.,EMP002-U17,ALICANTE,763 La Zenia Urbanizaciones – 797 Torre del Negro,763 La Zenia Urbanizaciones,797 Torre del Negro
Peaje,Estatal,AP-68,2025-06-24 05:50:43,B,"1,30 €",IVA incluido,Tarjeta crédito,PASO-5ED2E048,EMP002,Transporte_02 S.L.,EMP002-U17,ZARAGOZA,Lodosa – Calahorra,Lodosa,Calahorra
Peaje,Estatal,AP-7,2025-06-25 13:27:18,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-91956B9C,EMP002,Transporte_02 S.L.,EMP002-U17,BARCELONA,784 San Javier (Sur)-Acceso aeropuerto – 800 Los Beatos-El Algar,784 San Javier (Sur)-Acceso aeropuerto,800 Los Beatos-El Algar
Peaje,Estatal,AP-7,2025-03-01 04:28:11,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-421EB528,EMP002,Transporte_02 S.L.,EMP002-U17,VALENCIA / VALÈNCIA,758 San Miguel de Salinas-Torrevieja – 780 San Javier (Norte)-Sucina,758 San Miguel de Salinas-Torrevieja,780 San Javier (Norte)-Sucina
Peaje,Estatal,AP-68,2025-04-20 16:28:44,B,"6,25 €",IVA incluido,Tarjeta crédito,PASO-1C6780E7,EMP002,Transporte_02 S.L.,EMP002-U17,ZARAGOZA,Zambrana – Logroño,Zambrana,Logroño
Peaje,Estatal,AP-61,2025-01-03 06:43:51,B,"2,15 €",IVA incluido,Tarjeta crédito,PASO-64FDFFE5,EMP002,Transporte_02 S.L.,EMP002-U17,MADRID,Otero de Herreros – Segovia,Otero de Herreros,Segovia
Peaje,Estatal,AP-61,2025-04-18 05:22:51,B,"2,95 €",IVA incluido,Efectivo,PASO-F894ED96,EMP002,Transporte_02 S.L.,EMP002-U17,MADRID,San Rafael – Segovia,San Rafael,Segovia
Peaje,Estatal,AP-7,2025-04-08 20:08:19,B,"2,75 €",IVA incluido,Efectivo,PASO-77780F03,EMP002,Transporte_02 S.L.,EMP002-U17,CASTELLÓN / CASTELLÓ,763 La Zenia Urbanizaciones – 800 Los Beatos-El Algar,763 La Zenia Urbanizaciones,800 Los Beatos-El Algar
Peaje,Estatal,AP-7,2025-07-10 14:50:36,B,"5,50 €",IVA incluido,Tarjeta crédito,PASO-FBC56D38,EMP002,Transporte_02 S.L.,EMP002-U17,VALENCIA / VALÈNCIA,Troncal de Calahonda – ,Troncal de Calahonda,
Peaje,Estatal,AP-7,2025-07-23 11:45:35,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-9C109AEC,EMP002,Transporte_02 S.L.,EMP002-U17,VALENCIA / VALÈNCIA,758 San Miguel de Salinas-Torrevieja – 780 San Javier (Norte)-Sucina,758 San Miguel de Salinas-Torrevieja,780 San Javier (Norte)-Sucina
Peaje,Estatal,AP-61,2025-01-26 14:05:41,B,"2,15 €",IVA incluido,Tarjeta crédito,PASO-BBB55289,EMP002,Transporte_02 S.L.,EMP002-U17,MADRID,Otero de Herreros – Hontoria,Otero de Herreros,Hontoria
Peaje,Estatal,AP-7,2025-06-11 05:46:29,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-33DA2CBC,EMP002,Transporte_02 S.L.,EMP002-U17,BARCELONA,754 Carretera San Miguel Benijofar – 800 Los Beatos-El Algar,754 Carretera San Miguel Benijofar,800 Los Beatos-El Algar
Peaje,Estatal,AP-61,2025-02-26 14:38:11,B,"1,50 €",IVA incluido,Efectivo,PASO-5BA5859A,EMP002,Transporte_02 S.L.,EMP002-U17,MADRID,San Rafael – Ortigosa,San Rafael,Ortigosa
Peaje,Estatal,AP-7,2025-06-22 16:18:55,B,"5,50 €",IVA incluido,Tarjeta crédito,PASO-F6EF0DD9,EMP002,Transporte_02 S.L.,EMP002-U17,MÁLAGA,774 San Pedro del Pinatar (Norte) – 794 Los Alcazares (Sur),774 San Pedro del Pinatar (Norte),794 Los Alcazares (Sur)
Peaje,Estatal,AP-61,2025-03-13 13:53:47,B,"0,00 €",IVA incluido,Tarjeta crédito,PASO-658E86C9,EMP002,Transporte_02 S.L.,EMP002-U17,MADRID,Hontoria – Segovia,Hontoria,Segovia
Peaje,Estatal,AP-71,2025-05-29 18:32:19,B,"2,72 €",IVA incluido,Tarjeta crédito,PASO-B2387085,EMP002,Transporte_02 S.L.,EMP002-U17,LEÓN,León – Hospital de Órbigo,León,Hospital de Órbigo
Peaje,Estatal,AP-7,2025-07-16 04:10:09,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-7551D3E2,EMP002,Transporte_02 S.L.,EMP002-U17,BARCELONA,758 San Miguel de Salinas-Torrevieja – 780 San Javier (Norte)-Sucina,758 San Miguel de Salinas-Torrevieja,780 San Javier (Norte)-Sucina
Peaje,Estatal,AP-7,2025-04-24 21:11:58,B,"5,50 €",IVA incluido,Tarjeta crédito,PASO-C2AF6EE5,EMP002,Transporte_02 S.L.,EMP002-U17,BARCELONA,Málaga – Marbella,Málaga,Marbella
Peaje,Estatal,AP-7,2025-05-30 20:09:03,B,"5,50 €",IVA incluido,Tarjeta crédito,PASO-D513F202,EMP002,Transporte_02 S.L.,EMP002-U17,VALENCIA / VALÈNCIA,745 CV90-Torrevieja – 775 Los Tárragas,745 CV90-Torrevieja,775 Los Tárragas
Peaje,Estatal,AP-7,2025-03-19 10:40:47,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-DB71C697,EMP002,Transporte_02 S.L.,EMP002-U17,VALENCIA / VALÈNCIA,Acceso de La Zenia – ,Acceso de La Zenia,
Peaje,Estatal,AP-7,2025-05-04 00:42:36,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-0410BCB8,EMP002,Transporte_02 S.L.,EMP002-U17,GIRONA,754 Carretera San Miguel Benijofar – 797 Torre del Negro,754 Carretera San Miguel Benijofar,797 Torre del Negro
Peaje,Estatal,AP-66,2025-01-01 03:02:10,B,"9,95 €",IVA incluido,Tarjeta crédito,PASO-1C18CBC8,EMP002,Transporte_02 S.L.,EMP002-U17,ASTURIAS,Oblanca – León,Oblanca,León
Peaje,Estatal,AP-7,2025-05-14 13:21:45,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-3DA32C74,EMP002,Transporte_02 S.L.,EMP002-U17,BARCELONA,784 San Javier (Sur)-Acceso aeropuerto – 800 Los Beatos-El Algar,784 San Javier (Sur)-Acceso aeropuerto,800 Los Beatos-El Algar
Peaje,Estatal,AP-7,2025-07-24 05:56:37,B,"5,50 €",IVA incluido,Tarjeta crédito,PASO-900EB4E5,EMP002,Transporte_02 S.L.,EMP002-U17,VALENCIA / VALÈNCIA,758 San Miguel de Salinas-Torrevieja – 782 Balsicas,758 San Miguel de Salinas-Torrevieja,782 Balsicas
Peaje,Estatal,AP-7,2025-01-19 17:50:51,B,"5,50 €",IVA incluido,Tarjeta crédito,PASO-B1F0A422,EMP002,Transporte_02 S.L.,EMP002-U18,ALICANTE,745 CV90-Torrevieja – 775 Los Tárragas,745 CV90-Torrevieja,775 Los Tárragas
